Index,batting_team,bowling_team,city,runs_left,balls_left,wickets,target_runs,cur_run_rate,req_run_rate,result
255,Mumbai Indians,Kolkata Knight Riders,Mumbai,167,111,10,179,8,9.027027027,1
256,Mumbai Indians,Kolkata Knight Riders,Mumbai,166,110,10,179,7.8,9.054545455,1
257,Mumbai Indians,Kolkata Knight Riders,Mumbai,165,109,10,179,7.636363636,9.082568807,1
258,Mumbai Indians,Kolkata Knight Riders,Mumbai,165,108,10,179,7,9.166666667,1
259,Mumbai Indians,Kolkata Knight Riders,Mumbai,164,107,10,179,6.923076923,9.196261682,1
260,Mumbai Indians,Kolkata Knight Riders,Mumbai,164,106,10,179,6.428571429,9.283018868,1
261,Mumbai Indians,Kolkata Knight Riders,Mumbai,163,107,10,179,7.384615385,9.140186916,1
262,Mumbai Indians,Kolkata Knight Riders,Mumbai,163,106,10,179,6.857142857,9.226415094,1
263,Mumbai Indians,Kolkata Knight Riders,Mumbai,162,105,10,179,6.8,9.257142857,1
264,Mumbai Indians,Kolkata Knight Riders,Mumbai,160,104,10,179,7.125,9.230769231,1
265,Mumbai Indians,Kolkata Knight Riders,Mumbai,160,103,10,179,6.705882353,9.32038835,1
266,Mumbai Indians,Kolkata Knight Riders,Mumbai,156,102,10,179,7.666666667,9.176470588,1
267,Mumbai Indians,Kolkata Knight Riders,Mumbai,154,101,10,179,7.894736842,9.148514851,1
268,Mumbai Indians,Kolkata Knight Riders,Mumbai,153,101,10,179,8.210526316,9.089108911,1
269,Mumbai Indians,Kolkata Knight Riders,Mumbai,152,100,10,179,8.1,9.12,1
270,Mumbai Indians,Kolkata Knight Riders,Mumbai,151,99,10,179,8,9.151515152,1
271,Mumbai Indians,Kolkata Knight Riders,Mumbai,151,98,10,179,7.636363636,9.244897959,1
272,Mumbai Indians,Kolkata Knight Riders,Mumbai,151,97,10,179,7.304347826,9.340206186,1
273,Mumbai Indians,Kolkata Knight Riders,Mumbai,150,96,10,179,7.25,9.375,1
274,Mumbai Indians,Kolkata Knight Riders,Mumbai,144,95,10,179,8.4,9.094736842,1
275,Mumbai Indians,Kolkata Knight Riders,Mumbai,142,94,10,179,8.538461538,9.063829787,1
276,Mumbai Indians,Kolkata Knight Riders,Mumbai,138,95,10,179,9.84,8.715789474,1
277,Mumbai Indians,Kolkata Knight Riders,Mumbai,136,94,10,179,9.923076923,8.680851064,1
278,Mumbai Indians,Kolkata Knight Riders,Mumbai,136,93,10,179,9.555555556,8.774193548,1
279,Mumbai Indians,Kolkata Knight Riders,Mumbai,136,92,10,179,9.214285714,8.869565217,1
280,Mumbai Indians,Kolkata Knight Riders,Mumbai,135,91,10,179,9.103448276,8.901098901,1
281,Mumbai Indians,Kolkata Knight Riders,Mumbai,135,90,10,179,8.8,9,1
282,Mumbai Indians,Kolkata Knight Riders,Mumbai,135,89,10,179,8.516129032,9.101123596,1
283,Mumbai Indians,Kolkata Knight Riders,Mumbai,134,88,10,179,8.4375,9.136363636,1
284,Mumbai Indians,Kolkata Knight Riders,Mumbai,133,87,10,179,8.363636364,9.172413793,1
285,Mumbai Indians,Kolkata Knight Riders,Mumbai,133,86,10,179,8.117647059,9.279069767,1
286,Mumbai Indians,Kolkata Knight Riders,Mumbai,132,85,10,179,8.057142857,9.317647059,1
287,Mumbai Indians,Kolkata Knight Riders,Mumbai,131,84,10,179,8,9.357142857,1
288,Mumbai Indians,Kolkata Knight Riders,Mumbai,130,83,10,179,7.945945946,9.397590361,1
289,Mumbai Indians,Kolkata Knight Riders,Mumbai,128,83,10,179,8.27027027,9.253012048,1
290,Mumbai Indians,Kolkata Knight Riders,Mumbai,128,82,10,179,8.052631579,9.365853659,1
291,Mumbai Indians,Kolkata Knight Riders,Mumbai,128,81,10,179,7.846153846,9.481481481,1
292,Mumbai Indians,Kolkata Knight Riders,Mumbai,122,80,10,179,8.55,9.15,1
293,Mumbai Indians,Kolkata Knight Riders,Mumbai,121,79,10,179,8.487804878,9.189873418,1
294,Mumbai Indians,Kolkata Knight Riders,Mumbai,121,78,10,179,8.285714286,9.307692308,1
295,Mumbai Indians,Kolkata Knight Riders,Mumbai,120,77,10,179,8.23255814,9.350649351,1
296,Mumbai Indians,Kolkata Knight Riders,Mumbai,114,76,10,179,8.863636364,9,1
297,Mumbai Indians,Kolkata Knight Riders,Mumbai,114,75,9,179,8.666666667,9.12,1
298,Mumbai Indians,Kolkata Knight Riders,Mumbai,110,74,9,179,9,8.918918919,1
299,Mumbai Indians,Kolkata Knight Riders,Mumbai,109,73,9,179,8.936170213,8.95890411,1
300,Mumbai Indians,Kolkata Knight Riders,Mumbai,108,72,9,179,8.875,9,1
301,Mumbai Indians,Kolkata Knight Riders,Mumbai,108,71,9,179,8.693877551,9.126760563,1
302,Mumbai Indians,Kolkata Knight Riders,Mumbai,108,70,9,179,8.52,9.257142857,1
303,Mumbai Indians,Kolkata Knight Riders,Mumbai,108,69,8,179,8.352941176,9.391304348,1
304,Mumbai Indians,Kolkata Knight Riders,Mumbai,108,68,8,179,8.192307692,9.529411765,1
305,Mumbai Indians,Kolkata Knight Riders,Mumbai,107,67,8,179,8.150943396,9.582089552,1
306,Mumbai Indians,Kolkata Knight Riders,Mumbai,107,66,8,179,8,9.727272727,1
307,Mumbai Indians,Kolkata Knight Riders,Mumbai,107,65,8,179,7.854545455,9.876923077,1
308,Mumbai Indians,Kolkata Knight Riders,Mumbai,107,64,8,179,7.714285714,10.03125,1
309,Mumbai Indians,Kolkata Knight Riders,Mumbai,106,63,8,179,7.684210526,10.0952381,1
310,Mumbai Indians,Kolkata Knight Riders,Mumbai,105,62,8,179,7.655172414,10.16129032,1
311,Mumbai Indians,Kolkata Knight Riders,Mumbai,105,61,7,179,7.525423729,10.32786885,1
312,Mumbai Indians,Kolkata Knight Riders,Mumbai,105,60,7,179,7.4,10.5,1
313,Mumbai Indians,Kolkata Knight Riders,Mumbai,105,59,7,179,7.278688525,10.6779661,1
314,Mumbai Indians,Kolkata Knight Riders,Mumbai,105,58,7,179,7.161290323,10.86206897,1
315,Mumbai Indians,Kolkata Knight Riders,Mumbai,104,57,7,179,7.142857143,10.94736842,1
316,Mumbai Indians,Kolkata Knight Riders,Mumbai,104,56,7,179,7.03125,11.14285714,1
317,Mumbai Indians,Kolkata Knight Riders,Mumbai,100,55,7,179,7.292307692,10.90909091,1
318,Mumbai Indians,Kolkata Knight Riders,Mumbai,96,54,7,179,7.545454545,10.66666667,1
319,Mumbai Indians,Kolkata Knight Riders,Mumbai,96,53,7,179,7.432835821,10.86792453,1
320,Mumbai Indians,Kolkata Knight Riders,Mumbai,95,52,7,179,7.411764706,10.96153846,1
321,Mumbai Indians,Kolkata Knight Riders,Mumbai,92,51,7,179,7.565217391,10.82352941,1
322,Mumbai Indians,Kolkata Knight Riders,Mumbai,92,50,7,179,7.457142857,11.04,1
323,Mumbai Indians,Kolkata Knight Riders,Mumbai,88,49,7,179,7.690140845,10.7755102,1
324,Mumbai Indians,Kolkata Knight Riders,Mumbai,82,48,7,179,8.083333333,10.25,1
325,Mumbai Indians,Kolkata Knight Riders,Mumbai,82,47,6,179,7.97260274,10.46808511,1
326,Mumbai Indians,Kolkata Knight Riders,Mumbai,82,46,6,179,7.864864865,10.69565217,1
327,Mumbai Indians,Kolkata Knight Riders,Mumbai,80,45,6,179,7.92,10.66666667,1
328,Mumbai Indians,Kolkata Knight Riders,Mumbai,74,44,6,179,8.289473684,10.09090909,1
329,Mumbai Indians,Kolkata Knight Riders,Mumbai,74,43,6,179,8.181818182,10.3255814,1
330,Mumbai Indians,Kolkata Knight Riders,Mumbai,74,42,6,179,8.076923077,10.57142857,1
331,Mumbai Indians,Kolkata Knight Riders,Mumbai,73,41,6,179,8.050632911,10.68292683,1
332,Mumbai Indians,Kolkata Knight Riders,Mumbai,73,40,6,179,7.95,10.95,1
333,Mumbai Indians,Kolkata Knight Riders,Mumbai,73,39,6,179,7.851851852,11.23076923,1
334,Mumbai Indians,Kolkata Knight Riders,Mumbai,73,38,6,179,7.756097561,11.52631579,1
335,Mumbai Indians,Kolkata Knight Riders,Mumbai,71,37,6,179,7.807228916,11.51351351,1
336,Mumbai Indians,Kolkata Knight Riders,Mumbai,71,36,6,179,7.714285714,11.83333333,1
337,Mumbai Indians,Kolkata Knight Riders,Mumbai,70,35,6,179,7.694117647,12,1
338,Mumbai Indians,Kolkata Knight Riders,Mumbai,66,34,6,179,7.88372093,11.64705882,1
339,Mumbai Indians,Kolkata Knight Riders,Mumbai,65,33,6,179,7.862068966,11.81818182,1
340,Mumbai Indians,Kolkata Knight Riders,Mumbai,65,32,6,179,7.772727273,12.1875,1
341,Mumbai Indians,Kolkata Knight Riders,Mumbai,64,31,6,179,7.752808989,12.38709677,1
342,Mumbai Indians,Kolkata Knight Riders,Mumbai,64,30,6,179,7.666666667,12.8,1
343,Mumbai Indians,Kolkata Knight Riders,Mumbai,63,29,6,179,7.648351648,13.03448276,1
344,Mumbai Indians,Kolkata Knight Riders,Mumbai,62,28,6,179,7.630434783,13.28571429,1
345,Mumbai Indians,Kolkata Knight Riders,Mumbai,61,27,6,179,7.612903226,13.55555556,1
346,Mumbai Indians,Kolkata Knight Riders,Mumbai,61,26,6,179,7.531914894,14.07692308,1
347,Mumbai Indians,Kolkata Knight Riders,Mumbai,60,25,6,179,7.515789474,14.4,1
348,Mumbai Indians,Kolkata Knight Riders,Mumbai,60,24,6,179,7.4375,15,1
349,Mumbai Indians,Kolkata Knight Riders,Mumbai,60,23,5,179,7.360824742,15.65217391,1
350,Mumbai Indians,Kolkata Knight Riders,Mumbai,59,22,5,179,7.346938776,16.09090909,1
351,Mumbai Indians,Kolkata Knight Riders,Mumbai,58,21,5,179,7.333333333,16.57142857,1
352,Mumbai Indians,Kolkata Knight Riders,Mumbai,54,20,5,179,7.5,16.2,1
353,Mumbai Indians,Kolkata Knight Riders,Mumbai,53,19,5,179,7.485148515,16.73684211,1
354,Mumbai Indians,Kolkata Knight Riders,Mumbai,49,18,5,179,7.647058824,16.33333333,1
355,Mumbai Indians,Kolkata Knight Riders,Mumbai,48,17,5,179,7.631067961,16.94117647,1
356,Mumbai Indians,Kolkata Knight Riders,Mumbai,47,16,5,179,7.615384615,17.625,1
357,Mumbai Indians,Kolkata Knight Riders,Mumbai,43,15,5,179,7.771428571,17.2,1
358,Mumbai Indians,Kolkata Knight Riders,Mumbai,37,14,5,179,8.037735849,15.85714286,1
359,Mumbai Indians,Kolkata Knight Riders,Mumbai,36,13,5,179,8.018691589,16.61538462,1
360,Mumbai Indians,Kolkata Knight Riders,Mumbai,30,12,5,179,8.277777778,15,1
361,Mumbai Indians,Kolkata Knight Riders,Mumbai,24,11,5,179,8.532110092,13.09090909,1
362,Mumbai Indians,Kolkata Knight Riders,Mumbai,20,10,5,179,8.672727273,12,1
363,Mumbai Indians,Kolkata Knight Riders,Mumbai,19,9,5,179,8.648648649,12.66666667,1
364,Mumbai Indians,Kolkata Knight Riders,Mumbai,19,8,4,179,8.571428571,14.25,1
365,Mumbai Indians,Kolkata Knight Riders,Mumbai,18,7,4,179,8.548672566,15.42857143,1
366,Mumbai Indians,Kolkata Knight Riders,Mumbai,12,6,4,179,8.789473684,12,1
367,Mumbai Indians,Kolkata Knight Riders,Mumbai,11,5,4,179,8.765217391,13.2,1
368,Mumbai Indians,Kolkata Knight Riders,Mumbai,9,5,4,179,8.869565217,10.8,1
369,Mumbai Indians,Kolkata Knight Riders,Mumbai,5,4,4,179,9,7.5,1
370,Mumbai Indians,Kolkata Knight Riders,Mumbai,5,3,4,179,8.923076923,10,1
371,Mumbai Indians,Kolkata Knight Riders,Mumbai,3,2,4,179,8.949152542,9,1
372,Mumbai Indians,Kolkata Knight Riders,Mumbai,-1,1,4,179,9.075630252,-6,1
373,Kings XI Punjab,Royal Challengers Bangalore,Indore,149,119,10,149,0,7.512605042,1
374,Kings XI Punjab,Royal Challengers Bangalore,Indore,148,118,10,149,3,7.525423729,1
375,Kings XI Punjab,Royal Challengers Bangalore,Indore,144,117,10,149,10,7.384615385,1
376,Kings XI Punjab,Royal Challengers Bangalore,Indore,144,116,10,149,7.5,7.448275862,1
377,Kings XI Punjab,Royal Challengers Bangalore,Indore,143,115,10,149,7.2,7.460869565,1
378,Kings XI Punjab,Royal Challengers Bangalore,Indore,143,114,10,149,6,7.526315789,1
379,Kings XI Punjab,Royal Challengers Bangalore,Indore,141,113,10,149,6.857142857,7.486725664,1
380,Kings XI Punjab,Royal Challengers Bangalore,Indore,137,112,10,149,9,7.339285714,1
381,Kings XI Punjab,Royal Challengers Bangalore,Indore,136,111,10,149,8.666666667,7.351351351,1
382,Kings XI Punjab,Royal Challengers Bangalore,Indore,136,110,10,149,7.8,7.418181818,1
383,Kings XI Punjab,Royal Challengers Bangalore,Indore,135,109,10,149,7.636363636,7.431192661,1
384,Kings XI Punjab,Royal Challengers Bangalore,Indore,135,108,10,149,7,7.5,1
385,Kings XI Punjab,Royal Challengers Bangalore,Indore,134,107,10,149,6.923076923,7.514018692,1
386,Kings XI Punjab,Royal Challengers Bangalore,Indore,133,106,10,149,6.857142857,7.528301887,1
387,Kings XI Punjab,Royal Challengers Bangalore,Indore,132,105,10,149,6.8,7.542857143,1
388,Kings XI Punjab,Royal Challengers Bangalore,Indore,126,104,10,149,8.625,7.269230769,1
389,Kings XI Punjab,Royal Challengers Bangalore,Indore,125,103,10,149,8.470588235,7.281553398,1
390,Kings XI Punjab,Royal Challengers Bangalore,Indore,124,102,10,149,8.333333333,7.294117647,1
391,Kings XI Punjab,Royal Challengers Bangalore,Indore,123,101,10,149,8.210526316,7.306930693,1
392,Kings XI Punjab,Royal Challengers Bangalore,Indore,119,101,10,149,9.473684211,7.069306931,1
393,Kings XI Punjab,Royal Challengers Bangalore,Indore,115,100,10,149,10.2,6.9,1
394,Kings XI Punjab,Royal Challengers Bangalore,Indore,112,99,10,149,10.57142857,6.787878788,1
395,Kings XI Punjab,Royal Challengers Bangalore,Indore,111,98,10,149,10.36363636,6.795918367,1
396,Kings XI Punjab,Royal Challengers Bangalore,Indore,107,97,10,149,10.95652174,6.618556701,1
397,Kings XI Punjab,Royal Challengers Bangalore,Indore,106,96,10,149,10.75,6.625,1
398,Kings XI Punjab,Royal Challengers Bangalore,Indore,106,95,10,149,10.32,6.694736842,1
399,Kings XI Punjab,Royal Challengers Bangalore,Indore,105,94,10,149,10.15384615,6.70212766,1
400,Kings XI Punjab,Royal Challengers Bangalore,Indore,101,93,10,149,10.66666667,6.516129032,1
401,Kings XI Punjab,Royal Challengers Bangalore,Indore,101,92,10,149,10.28571429,6.586956522,1
402,Kings XI Punjab,Royal Challengers Bangalore,Indore,100,91,10,149,10.13793103,6.593406593,1
403,Kings XI Punjab,Royal Challengers Bangalore,Indore,99,90,10,149,10,6.6,1
404,Kings XI Punjab,Royal Challengers Bangalore,Indore,98,89,10,149,9.870967742,6.606741573,1
405,Kings XI Punjab,Royal Challengers Bangalore,Indore,92,88,10,149,10.6875,6.272727273,1
406,Kings XI Punjab,Royal Challengers Bangalore,Indore,91,87,10,149,10.54545455,6.275862069,1
407,Kings XI Punjab,Royal Challengers Bangalore,Indore,87,86,10,149,10.94117647,6.069767442,1
408,Kings XI Punjab,Royal Challengers Bangalore,Indore,87,85,10,149,10.62857143,6.141176471,1
409,Kings XI Punjab,Royal Challengers Bangalore,Indore,87,84,9,149,10.33333333,6.214285714,1
410,Kings XI Punjab,Royal Challengers Bangalore,Indore,85,83,9,149,10.37837838,6.144578313,1
411,Kings XI Punjab,Royal Challengers Bangalore,Indore,85,82,9,149,10.10526316,6.219512195,1
412,Kings XI Punjab,Royal Challengers Bangalore,Indore,85,81,9,149,9.846153846,6.296296296,1
413,Kings XI Punjab,Royal Challengers Bangalore,Indore,84,80,9,149,9.75,6.3,1
414,Kings XI Punjab,Royal Challengers Bangalore,Indore,83,79,9,149,9.658536585,6.303797468,1
415,Kings XI Punjab,Royal Challengers Bangalore,Indore,82,78,9,149,9.571428571,6.307692308,1
416,Kings XI Punjab,Royal Challengers Bangalore,Indore,81,77,9,149,9.488372093,6.311688312,1
417,Kings XI Punjab,Royal Challengers Bangalore,Indore,81,76,9,149,9.272727273,6.394736842,1
418,Kings XI Punjab,Royal Challengers Bangalore,Indore,80,75,9,149,9.2,6.4,1
419,Kings XI Punjab,Royal Challengers Bangalore,Indore,79,74,9,149,9.130434783,6.405405405,1
420,Kings XI Punjab,Royal Challengers Bangalore,Indore,78,73,9,149,9.063829787,6.410958904,1
421,Kings XI Punjab,Royal Challengers Bangalore,Indore,72,72,9,149,9.625,6,1
422,Kings XI Punjab,Royal Challengers Bangalore,Indore,71,71,9,149,9.551020408,6,1
423,Kings XI Punjab,Royal Challengers Bangalore,Indore,71,71,8,149,9.551020408,6,1
424,Kings XI Punjab,Royal Challengers Bangalore,Indore,70,70,8,149,9.48,6,1
425,Kings XI Punjab,Royal Challengers Bangalore,Indore,70,69,8,149,9.294117647,6.086956522,1
426,Kings XI Punjab,Royal Challengers Bangalore,Indore,64,68,8,149,9.807692308,5.647058824,1
427,Kings XI Punjab,Royal Challengers Bangalore,Indore,64,67,8,149,9.622641509,5.731343284,1
428,Kings XI Punjab,Royal Challengers Bangalore,Indore,64,66,8,149,9.444444444,5.818181818,1
429,Kings XI Punjab,Royal Challengers Bangalore,Indore,63,65,8,149,9.381818182,5.815384615,1
430,Kings XI Punjab,Royal Challengers Bangalore,Indore,62,64,8,149,9.321428571,5.8125,1
431,Kings XI Punjab,Royal Challengers Bangalore,Indore,58,63,8,149,9.578947368,5.523809524,1
432,Kings XI Punjab,Royal Challengers Bangalore,Indore,58,62,8,149,9.413793103,5.612903226,1
433,Kings XI Punjab,Royal Challengers Bangalore,Indore,52,61,8,149,9.86440678,5.114754098,1
434,Kings XI Punjab,Royal Challengers Bangalore,Indore,52,60,8,149,9.7,5.2,1
435,Kings XI Punjab,Royal Challengers Bangalore,Indore,51,59,8,149,9.639344262,5.186440678,1
436,Kings XI Punjab,Royal Challengers Bangalore,Indore,51,58,8,149,9.483870968,5.275862069,1
437,Kings XI Punjab,Royal Challengers Bangalore,Indore,50,57,8,149,9.428571429,5.263157895,1
438,Kings XI Punjab,Royal Challengers Bangalore,Indore,49,56,8,149,9.375,5.25,1
439,Kings XI Punjab,Royal Challengers Bangalore,Indore,48,55,8,149,9.323076923,5.236363636,1
440,Kings XI Punjab,Royal Challengers Bangalore,Indore,42,54,8,149,9.727272727,4.666666667,1
441,Kings XI Punjab,Royal Challengers Bangalore,Indore,41,53,8,149,9.671641791,4.641509434,1
442,Kings XI Punjab,Royal Challengers Bangalore,Indore,40,52,8,149,9.617647059,4.615384615,1
443,Kings XI Punjab,Royal Challengers Bangalore,Indore,39,51,8,149,9.565217391,4.588235294,1
444,Kings XI Punjab,Royal Challengers Bangalore,Indore,35,50,8,149,9.771428571,4.2,1
445,Kings XI Punjab,Royal Challengers Bangalore,Indore,34,49,8,149,9.718309859,4.163265306,1
446,Kings XI Punjab,Royal Challengers Bangalore,Indore,30,48,8,149,9.916666667,3.75,1
447,Kings XI Punjab,Royal Challengers Bangalore,Indore,29,47,8,149,9.863013699,3.70212766,1
448,Kings XI Punjab,Royal Challengers Bangalore,Indore,25,46,8,149,10.05405405,3.260869565,1
449,Kings XI Punjab,Royal Challengers Bangalore,Indore,24,45,8,149,10,3.2,1
450,Kings XI Punjab,Royal Challengers Bangalore,Indore,23,44,8,149,9.947368421,3.136363636,1
451,Kings XI Punjab,Royal Challengers Bangalore,Indore,23,43,8,149,9.818181818,3.209302326,1
452,Kings XI Punjab,Royal Challengers Bangalore,Indore,22,42,8,149,9.769230769,3.142857143,1
453,Kings XI Punjab,Royal Challengers Bangalore,Indore,16,41,8,149,10.10126582,2.341463415,1
454,Kings XI Punjab,Royal Challengers Bangalore,Indore,15,40,8,149,10.05,2.25,1
455,Kings XI Punjab,Royal Challengers Bangalore,Indore,14,39,8,149,10,2.153846154,1
456,Kings XI Punjab,Royal Challengers Bangalore,Indore,13,38,8,149,9.951219512,2.052631579,1
457,Kings XI Punjab,Royal Challengers Bangalore,Indore,12,37,8,149,9.903614458,1.945945946,1
458,Kings XI Punjab,Royal Challengers Bangalore,Indore,6,36,8,149,10.21428571,1,1
459,Kings XI Punjab,Royal Challengers Bangalore,Indore,5,35,8,149,10.16470588,0.857142857,1
460,Kings XI Punjab,Royal Challengers Bangalore,Indore,5,34,8,149,10.04651163,0.882352941,1
461,Kings XI Punjab,Royal Challengers Bangalore,Indore,-1,33,8,149,10.34482759,-0.181818182,1
462,Mumbai Indians,Sunrisers Hyderabad,Mumbai,159,119,10,159,0,8.016806723,1
463,Mumbai Indians,Sunrisers Hyderabad,Mumbai,158,118,10,159,3,8.033898305,1
464,Mumbai Indians,Sunrisers Hyderabad,Mumbai,158,117,10,159,2,8.102564103,1
465,Mumbai Indians,Sunrisers Hyderabad,Mumbai,158,116,10,159,1.5,8.172413793,1
466,Mumbai Indians,Sunrisers Hyderabad,Mumbai,154,115,10,159,6,8.034782609,1
467,Mumbai Indians,Sunrisers Hyderabad,Mumbai,153,114,10,159,6,8.052631579,1
468,Mumbai Indians,Sunrisers Hyderabad,Mumbai,149,113,10,159,8.571428571,7.911504425,1
469,Mumbai Indians,Sunrisers Hyderabad,Mumbai,148,112,10,159,8.25,7.928571429,1
470,Mumbai Indians,Sunrisers Hyderabad,Mumbai,144,111,10,159,10,7.783783784,1
471,Mumbai Indians,Sunrisers Hyderabad,Mumbai,142,110,10,159,10.2,7.745454545,1
472,Mumbai Indians,Sunrisers Hyderabad,Mumbai,142,109,10,159,9.272727273,7.816513761,1
473,Mumbai Indians,Sunrisers Hyderabad,Mumbai,138,108,10,159,10.5,7.666666667,1
474,Mumbai Indians,Sunrisers Hyderabad,Mumbai,134,107,10,159,11.53846154,7.514018692,1
475,Mumbai Indians,Sunrisers Hyderabad,Mumbai,134,106,10,159,10.71428571,7.58490566,1
476,Mumbai Indians,Sunrisers Hyderabad,Mumbai,134,105,10,159,10,7.657142857,1
477,Mumbai Indians,Sunrisers Hyderabad,Mumbai,133,104,10,159,9.75,7.673076923,1
478,Mumbai Indians,Sunrisers Hyderabad,Mumbai,131,103,10,159,9.882352941,7.631067961,1
479,Mumbai Indians,Sunrisers Hyderabad,Mumbai,131,102,10,159,9.333333333,7.705882353,1
480,Mumbai Indians,Sunrisers Hyderabad,Mumbai,131,101,9,159,8.842105263,7.782178218,1
481,Mumbai Indians,Sunrisers Hyderabad,Mumbai,131,100,9,159,8.4,7.86,1
482,Mumbai Indians,Sunrisers Hyderabad,Mumbai,128,99,9,159,8.857142857,7.757575758,1
483,Mumbai Indians,Sunrisers Hyderabad,Mumbai,124,98,9,159,9.545454545,7.591836735,1
484,Mumbai Indians,Sunrisers Hyderabad,Mumbai,124,97,9,159,9.130434783,7.670103093,1
485,Mumbai Indians,Sunrisers Hyderabad,Mumbai,120,96,9,159,9.75,7.5,1
486,Mumbai Indians,Sunrisers Hyderabad,Mumbai,119,95,9,159,9.6,7.515789474,1
487,Mumbai Indians,Sunrisers Hyderabad,Mumbai,119,94,9,159,9.230769231,7.595744681,1
488,Mumbai Indians,Sunrisers Hyderabad,Mumbai,119,93,9,159,8.888888889,7.677419355,1
489,Mumbai Indians,Sunrisers Hyderabad,Mumbai,118,92,9,159,8.785714286,7.695652174,1
490,Mumbai Indians,Sunrisers Hyderabad,Mumbai,118,91,8,159,8.482758621,7.78021978,1
491,Mumbai Indians,Sunrisers Hyderabad,Mumbai,117,90,8,159,8.4,7.8,1
492,Mumbai Indians,Sunrisers Hyderabad,Mumbai,111,89,8,159,9.290322581,7.483146067,1
493,Mumbai Indians,Sunrisers Hyderabad,Mumbai,111,88,8,159,9,7.568181818,1
494,Mumbai Indians,Sunrisers Hyderabad,Mumbai,110,87,8,159,8.909090909,7.586206897,1
495,Mumbai Indians,Sunrisers Hyderabad,Mumbai,106,86,8,159,9.352941176,7.395348837,1
496,Mumbai Indians,Sunrisers Hyderabad,Mumbai,102,85,8,159,9.771428571,7.2,1
497,Mumbai Indians,Sunrisers Hyderabad,Mumbai,98,84,8,159,10.16666667,7,1
498,Mumbai Indians,Sunrisers Hyderabad,Mumbai,98,83,8,159,9.891891892,7.084337349,1
499,Mumbai Indians,Sunrisers Hyderabad,Mumbai,97,82,8,159,9.789473684,7.097560976,1
